video_id,text,type
XFQADQYaTuE,ப்ரோ கண்டிப்பாக அவ்வாறு கிடையாது நீங்கள் கூறும் விஷயங்களால் யாரும் அவர்களை அழைக்காமல் இருக்க போவது கிடையாது ஆனால் அதில் அவர்கள் என்ன செய்கிறார்கள் நமக்கு உகந்தது தான் செய்கிறார்களா என்று நாம் அறிந்து கொள்ளவே உங்களுடைய வீடியோ பயன்படுகிறதே தவிர நாங்களே செய்ய வேண்டும் என்று நாங்கள் நினைக்கவில்லை மாறாக பல எலெக்ட்ரிசியன்கள் பல ஏசி மெக்கானிக்கல் தவறுதலாக வந்து பலவிதமான பொருட்களை மாற்ற வேண்டும் அதற்கு பல ஆயிரம் வேண்டும் என்று கூறும் பொழுது உங்கள் வீடியோவின் உதவினால் நாங்கள் இதை மாற்றினால் போதுமே என்று கேட்கும் அளவிற்கு தான் உங்களுடைய வீடியோ இருக்கிறது ஆகையால் நீங்கள் இவ்வாறு வீடியோ போடுமாறு கேட்டுக்கொள்கிறேன் இதனால் யாருடைய குழப்பம் பறிபோகப்போவது கிடையாது,pure_tamil
XFQADQYaTuE,அருமை,pure_tamil
XFQADQYaTuE,சார்எங்களுக்குஅசம்பலிஒர்க்வீட்டிலிருந்துசேய்துதரவேலைவாய்ப்புதருமாறுகேட்கிறோம்எலக்ட்ரானிக்படித்துள்ளேன்தயவுசெய்துஎஙகளைபோன்றபெண்களுக்குஉதவுங்கள்,pure_tamil
XFQADQYaTuE,சும்மா ஒலம்பிக்கிட்டே இருக்காதே   கெப்பாசிட்டர்ல ஷார்ட் லீக் ஓபன் மூணு கம்ப்ளைன்ட் இருக்கு,pure_tamil
XFQADQYaTuE,பேசிக் எலக்ட்ரானிக்ஸ் தெரியாம ஒன்றும் செய்ய முடியாதுபவர் சப்ளை பில்டர்ல ஆன் பண்ணிட்டு எவனாவது கையை வைத்துவிடாமல் ஜாக்கிரதையா சொல்லிரு,pure_tamil
XFQADQYaTuE,முதல்ல மாஸ்பட் செக் பண்ணவேவே தெரியல எவனாவது இத தெரிஞ்சுகிட்டு ஷாக் அடிச்சு செத்துராம நீ அடுத்த வீடியோ ஆபரேஷன் பண்றது எப்படி போட்டு விடு,pure_tamil
XFQADQYaTuE,சார்தயவுசெய்துகொடுங்கள்,pure_tamil
XFQADQYaTuE,அவ்வளவு பெரிய அப்பாடக்கரா நீ முடிந்தால் நேருக்கு நேராக விவாதம் வைத்து நீ ஒரு டம்மி என நிரூபிக்கவா?,pure_tamil
XFQADQYaTuE,"தலை மகனே கலங்காதே பேட் கமெண்ட் கண்டு வருந்தாதே
எங்க புல் சப்போர்ட்  உங்களூக்கு தான் சேனல் மேன் மேலும் வளர வாழ்ததுகள்",pure_tamil
XFQADQYaTuE,தான் கற்றதை பிறருக்கு கற்று கொடுப்பதே கல்விக்கு செய்யும் மரியாதை ஆகும்,pure_tamil
XFQADQYaTuE,திருட்டுத்தனம் பண்றவன் அப்படி எல்லாம் சொல்லுவான் எதற்காக உங்களது கடமையை நீங்கள் தொடர்ந்து செய்ய தவறாதீர்கள் நமக்கு தெரிந்ததை மற்றவர்களுக்கு சொல்லிக் கொடுக்கும் பெருந்தன்மை எல்லோருக்கும் இருக்காது அது உங்களிடம் இருக்கிறது மிக்க நன்றி வாழ்த்துக்கள்,pure_tamil
XFQADQYaTuE,வணக்கம்.அண்ணா.வாட்சு.டிவீடி.இதெல்லாம்.செல்போணால்.முடங்கியது.அதர்காக.குறைகூருபவர்.செல்போணை.பயண்படுத்தாமல்இருக்கிறாரா.ஒருவரைஅல்ல.நீங்கல்.பல.ஆயிரம்பேரை.தூக்கிவிடுகிரீர்கள்.அவரகளளுக்எண்ண,pure_tamil
XFQADQYaTuE,சீமான் 💥💥💥,code_mixed
XFQADQYaTuE,குருநாதா....  Massssss,code_mixed
XFQADQYaTuE,"வெளி நாடுகளில் எல்லா விஷய நுனுக்கங்களையும் video வில் சொல்லி கொடுக்கும் மனது உள்ளது. இங்கு தொழில் கத்துகுடுத்தால் நம்மை விட மேலே வந்துருவான்னு , தன் லாபத்திற்கு கற்று தருவதும், வெளி நபருக்கு வேண்டிய பொருளை தராமல், கடைகாரர்களுக்கு மட்டும் கம்மி விலையில் கொடுக்கும் கேடு கெட்ட பழக்கம் இங்குதான் அதிகம் காணப்படுமா. இதனால் இவனும் பிச்சகாரனா இருப்பான். தொழில் கத்துக்குற எல்லாரும் பிச்சகாரனா மாதாதப்படுவாங்க.
Examble : E- Bike making கற்று தருவதுல எவ்வளவு பிச்சகாரதனமா நடந்துக்குறானுங்க.",code_mixed
XFQADQYaTuE,சார் உங்க cell nomber கொடுங்க சார்,code_mixed
XFQADQYaTuE,நன்றி நண்பா you are great bro... Thank you...,code_mixed
XFQADQYaTuE,Super bro உங்கள் சேவைக்கு மிக்க நன்றி,code_mixed
96S4R9hkLMk,நன்றி தம்பி உண்மை,pure_tamil
96S4R9hkLMk,Brother இந்த soldering station performance review போடுங்க brother,code_mixed
96S4R9hkLMk,"😊😅பெருமாள் பிச்சை 




இவன் என் ப்ரெண்ட் 
கோடி ரூபாய் குடுத்தாலும் 
Electronic கேஜெட் thaan 🥴 வங்குவாரு😅😂",code_mixed
96S4R9hkLMk,பழுதான பொருளை நாமே சரி செய்து பயன்படுத்துவதில் அலாதி  இன்பம்,pure_tamil
96S4R9hkLMk,Soldering gun பற்றி எழுதுங்கள்.,code_mixed
96S4R9hkLMk,"என்னிடம் ஒன்று உள்ளது டைரக்டா சூடாகும் ஆனால் காற்று வராது
 சீரிசில் போட்டால் காற்றும் வரும் சூடும் ஆகும்
What is the problem",code_mixed
96S4R9hkLMk,இது ரொமப பழசு இப்போ துள்ளியமான இன்பரா ரெட் ஹீட்டிங் சிஸ்டம் வந்துவிட்டது கரன்ட் மெயினடன் செலவும் குறைவு,pure_tamil
96S4R9hkLMk,ஆசை கனவு நிறைவேறியது வாழ்த்துக்கள்,pure_tamil
